# ----------------------------------------
# Business First Stop - GA4
# Untitled exploration-Free form 1
# 20230505-20260309
# ----------------------------------------

Session default channel group,Direct,Direct,Organic Search,Organic Search,Paid Search,Paid Search,Referral,Referral,Unassigned,Unassigned,Totals,Totals
/faqs/what-resources-are-available-for-businesses-seeking-to-find-locations-in-new-jersey,19,19,0,0,0,0,0,0,0,0,19,19
/faqs/what-resources-exist-to-finance-my-business,19,19,0,0,0,0,0,0,0,0,19,19
/faqs/where-do-i-find-information-about-notaries-public-apostilles,19,19,0,0,0,0,0,0,0,0,19,19
/faqs/where-i-can-i-find-a-list-of-county-level-economic-development-programs,19,19,0,0,0,0,0,0,0,0,19,19
/financing_incentives/clean_energy/Offshore-Wind-Tax-Credit-Program/,19,19,0,0,0,0,0,0,0,0,19,19
/fort-monmouth-economic-revitalization-authority-marks-new-beginning/,1,1,21,17,0,0,0,0,1,1,23,19
/funding/tax-credit-for,10,9,3,3,0,0,7,5,1,1,22,19
/grow/www.NJStart.gov,7,7,7,7,1,1,4,4,0,0,19,19
/importer-distributor-shakti-group-doubles-nj-presence-with-njeda-bank-of-america-support/,2,2,20,17,0,0,0,0,0,0,22,19
/license/adoption-agency,18,18,0,0,0,0,1,1,0,0,19,19
/license/attorney-at-law,14,14,0,0,0,0,5,5,0,0,19,19
/license/boxer,19,19,0,0,0,0,0,0,0,0,19,19
/license/career-counseling-firm-reg,18,18,1,1,0,0,0,0,0,0,19,19
/license/fire-inspector-instructor-official,17,17,1,1,0,0,0,0,1,1,19,19
/license/food-manufacturing-sales-wholesale,17,17,3,2,0,0,0,0,0,0,20,19
/license/haul-waste,18,18,0,0,0,0,0,0,1,1,19,19
/license/hic-license,19,19,0,0,0,0,0,0,0,0,19,19
/license/home-builder,18,18,0,0,0,0,0,0,1,1,19,19
/license/home-repair-salesman,19,19,0,0,0,0,0,0,0,0,19,19
/license/master-plumber,13,13,7,6,0,0,0,0,0,0,20,19
/license/medical-transcription,19,19,0,0,0,0,0,0,0,0,19,19
/license/movers-warehousemen-license,19,19,0,0,0,0,0,0,0,0,19,19
/license/pesticide-applicator,18,18,0,0,0,0,0,0,1,1,19,19
/license/pesticide-dealer-business-license,17,17,3,1,0,0,0,0,1,1,21,18
/license/rates-property-casualty,19,19,0,0,0,0,0,0,0,0,19,19
/license/registered-environmental-health-specialty,19,19,0,0,0,0,0,0,0,0,19,19
/license/small-loan-company,19,19,0,0,0,0,0,0,0,0,19,19
/license/tattoo-parlor,20,19,0,0,0,0,0,0,0,0,20,19
/licenses/home-contractor-renewal,9,6,0,0,0,0,14,11,2,2,25,18
/made-in-nj-film-oppenheimer-dominates-oscar-nominations-building-upon-the-film-industrys-momentum-in-the-garden-state/,3,3,17,15,0,0,1,1,0,0,21,19
/navigator.business.nj.gov//dashboard,6,6,9,8,0,0,7,4,1,1,23,19
/nj-ignite-era/,4,4,16,15,0,0,0,0,0,0,20,19
/nj-innovation-fellows/,17,16,5,3,0,0,0,0,0,0,22,19
/njeda-board-approves-proposed-rules-for-the-new-historic-property-reinvestment-program/,3,3,14,14,0,0,3,2,1,0,21,19
/njeda-partners-with-four-nj-universities-to-advance-states-offshore-wind-learning-and-research-efforts/,3,3,8,7,0,0,10,9,0,0,21,19
/njeda-to-extend-submission-deadlines-for-film-and-digital-media-production-industry-workforce-development-rfi/,9,8,9,8,0,0,3,3,0,0,21,18
/njeda-to-release-c-pace-guidelines-for-public-comment/,4,4,19,14,0,0,1,1,0,0,24,19
/notice-of-funding-availability-small-business-emergency-assistance-grant-program-phase-3/,4,4,17,15,0,0,0,0,0,0,21,19
/pages/Y29udHJhY3,19,19,0,0,0,0,0,0,0,0,19,19
/recent/discover-resources-for-small-business-in-new-jersey-in-a-webinar,6,6,7,7,1,1,1,1,0,0,20,19
/starter-kits/notary-public,2,2,11,11,0,0,4,4,2,2,19,19
/starter-kits/pharmacy,2,2,13,11,0,0,4,3,3,3,22,19
/suuchi-inc-commits-to-grow-in-new-jersey-create-more-than-400-advanced-manufacturing-jobs/,0,0,21,19,0,0,0,0,0,0,21,19
/tasks/moving-company-license,13,11,0,0,2,1,5,3,4,4,24,17
/tasks/ticket-broker-reseller-registration,21,11,1,1,0,0,2,2,4,4,29,18
,0,0,1,1,9,9,4,3,6,5,20,18
/ABC,18,18,0,0,0,0,0,0,0,0,18,18
/about/Public-Information/COVID-19-Assistance-Activity-Reports/,24,16,1,1,0,0,2,1,0,0,27,18
/actions/boiler,9,8,4,4,2,2,4,3,0,0,20,18
/applications-for-njeda-nol-program-to-close-on-june-30th/,4,4,14,12,0,0,2,2,0,0,20,18
/covid/en/articles/3838662-what-new-state-financial-support-programs-are-available-to-businesses-impacted-by-the-covid-19-outbreak,17,15,2,2,0,0,1,1,0,0,20,18
/erb/erb-(1/,15,15,2,2,0,0,1,1,0,0,18,18
/es/funding/edison-innovation-vc-growth,17,17,0,0,0,0,1,1,0,0,18,18
/es/funding/small-business-fund,16,16,1,1,0,0,0,0,1,1,18,18
/es/funding/small-business-lease-grant,14,14,1,1,1,1,1,1,1,1,18,18
/es/recent/amusement-businesses-grant-opportunities-on-the-way,18,18,0,0,0,0,0,0,0,0,18,18
/es/recent/developers-important-note-on-site-remediation,15,15,1,1,1,1,0,0,1,1,18,18
/es/recent/loan-guarantees-for-small-businesses-and-their-investors,14,14,4,3,1,1,0,0,0,0,19,18
/es/recent/small-businesses-can-receive-lease-payment-support,14,14,3,3,0,0,0,0,0,0,18,18
/es/recent/train-your-next-generation-of-workers-with-apprenticeship-grant-funds,14,14,1,1,2,2,0,0,0,0,18,18
/es/recent/zero-emission-vehicles-now-subject-to-tax,13,13,4,4,0,0,0,0,0,0,18,18
/event/16054/,1,1,17,17,0,0,0,0,1,0,19,18
/event/camden-info-session-emerging-developers-grant-program/,2,2,18,16,0,0,0,0,0,0,20,18
/event/clean-tech-seed-grant-program-round-4-webinar/,6,6,16,11,0,0,1,1,0,0,23,18
/event/info-session-registering-as-a-business-and-getting-a-tax-clearance-certificate/,11,10,10,8,0,0,0,0,0,0,21,18
/event/njeda-info-session-catalyst-seed-grant-program-csit/,3,3,25,15,0,0,0,0,0,0,28,18
/event/offshore-wind-ready-for-new-jersey-businesses/,4,4,10,10,0,0,4,4,0,0,18,18
/faqs/am-i-an-employer,18,18,0,0,0,0,0,0,0,0,18,18
/faqs/what-financing-and-incentive-programs-are-available-to-manufacturing-businesses-in-new-jersey,18,18,0,0,0,0,0,0,0,0,18,18
/faqs/what-research-resources-are-available-to-new-jersey-businesses,18,18,0,0,0,0,0,0,0,0,18,18
/incubation/,8,8,6,6,0,0,4,4,0,0,18,18
/jobs-nj/,16,11,6,6,0,0,1,1,0,0,23,18
/license/advertising-outdoor-off-premises-advertising-signs-i-e-billboards,17,17,0,0,0,0,1,1,0,0,18,18
/license/agricultural-chemicals,18,18,0,0,0,0,0,0,0,0,18,18
/license/air-ambulance,18,18,0,0,0,0,0,0,0,0,18,18
/license/animal-control-office,17,17,0,0,0,0,0,0,1,1,18,18
/license/art-school-adult,18,18,0,0,0,0,0,0,0,0,18,18
/license/authorization-landscape-architect-firm,17,17,0,0,0,0,0,0,1,1,18,18
/license/auto-emissions-repairs-technician,17,17,0,0,0,0,1,1,0,0,18,18
/license/blue-seal,18,18,0,0,0,0,0,0,0,0,18,18
/license/copyright-service,18,18,0,0,0,0,0,0,0,0,18,18
/license/detective-agency,18,18,0,0,0,0,0,0,0,0,18,18
/license/drug-abuse-counselor,18,18,0,0,0,0,0,0,0,0,18,18
/license/firefighter,18,18,0,0,0,0,0,0,0,0,18,18
/license/flea-market-swap-meet-kiosk,18,18,0,0,0,0,0,0,0,0,18,18
/license/freight-rail-freight-tariff,18,18,0,0,0,0,0,0,0,0,18,18
/license/homeless-shelter,19,18,0,0,0,0,0,0,0,0,19,18
/license/hospital,18,18,0,0,0,0,0,0,0,0,18,18
/license/international-standard-book-number-isbn,18,18,0,0,0,0,0,0,0,0,18,18
/license/kick-boxer,18,18,0,0,0,0,0,0,0,0,18,18
/license/law-firm-incorporation,17,17,1,1,0,0,0,0,0,0,18,18
/license/lead-abatement-certification-of-training-agencies-for-workers-supervisors,18,18,0,0,0,0,0,0,0,0,18,18
/license/master-hearth-specialist,18,18,0,0,0,0,0,0,0,0,18,18
/license/medical-devices,17,17,0,0,0,0,0,0,1,1,18,18
/license/milk-plant,18,18,0,0,0,0,0,0,0,0,18,18
/license/mortuary-science-trainee,18,18,0,0,0,0,0,0,0,0,18,18
/license/movers,18,18,0,0,0,0,0,0,0,0,18,18
/license/optometrist,18,18,0,0,0,0,0,0,0,0,18,18
/license/osha,17,17,0,0,0,0,1,1,0,0,18,18
/license/pathologist-speech-language,18,18,0,0,0,0,0,0,0,0,18,18
/license/pharmacist,19,17,0,0,0,0,0,0,1,1,20,18
/license/physical-therapist-assistant,18,18,0,0,0,0,0,0,0,0,18,18
/license/race-track-motor-vehicle,18,18,0,0,0,0,0,0,0,0,18,18
/license/radon,18,18,0,0,0,0,0,0,0,0,18,18
/license/raffle,17,17,0,0,0,0,0,0,1,1,18,18
/license/school-nurse,18,18,0,0,0,0,0,0,0,0,18,18
/license/school-social-worker,18,18,0,0,0,0,0,0,0,0,18,18
/license/solid-waste-hauler,18,18,0,0,0,0,0,0,0,0,18,18
/license/trainer-athletic,18,18,0,0,0,0,0,0,0,0,18,18
/license/underground-storage-tank-individuals,18,18,0,0,0,0,0,0,0,0,18,18
/njbusiness,13,13,1,1,0,0,3,3,1,1,18,18
/njeda-and-pseg-sign-78-year-lease-for-the-new-jersey-wind-port-establishing-new-jersey-as-a-hub-for-the-clean-energy-economy/,2,2,19,16,0,0,0,0,0,0,21,18
/njeda-board-approves-new-program-to-support-ev-infrastructure/,11,6,3,2,0,0,5,4,0,0,26,18
/njeda-board-approves-rules-for-aspire-development-tax-credit-program/,4,3,15,14,0,0,1,1,0,0,20,18
/njeda-gcit-agreement-will-expand-job-training-program-to-prepare-students-for-careers-in-offshore-wind-component-manufacturing/,2,2,15,11,0,0,4,3,0,0,23,18
/njeda-now-accepting-applications-for-new-asset-activation-planning-grant-program/,10,8,9,8,0,0,2,2,0,0,21,18
/register-your-business,13,13,4,3,0,0,1,1,1,1,19,18
/starter-kits/electrical-contractor,2,2,15,15,0,0,1,1,0,0,18,18
/tasks/refrigeration-inspection,8,6,7,7,0,0,4,4,0,0,20,15
/tasks/search-licenses-employment-agency,13,6,10,8,0,0,2,2,0,0,27,18
/​tavarez-distributors-expands-in-passaic-with-njeda-support/,0,0,18,17,0,0,1,1,0,0,19,18
/actions/adjust-rental-rates,10,9,3,3,3,3,1,1,0,0,18,17
/actions/pred-registration,7,6,4,4,1,1,3,3,2,2,22,17
/archived/license-and-copyright-notice,11,11,4,2,0,0,4,2,1,1,22,17
/covid,10,10,0,0,0,0,0,0,1,1,17,17
/covid/en/articles/3835241-can-i-get-help-applying-to-federal-or-state-financial-assistance-programs,12,12,1,1,0,0,5,4,0,0,18,17
/covid/health-care-facilities-vaccine-requirements,9,9,0,0,0,0,7,7,0,0,17,17
/economicrecoveryact/general-era-feedback/,10,9,11,8,0,0,2,0,0,0,23,17
/eda-creates-new-office-of-international-trade-and-investment-to-drive-economic-growth/,2,2,15,15,0,0,0,0,0,0,17,17
/es/funding/digital-media-tax-credit,14,13,4,3,1,1,0,0,0,0,19,17
/es/funding/perjob-tax-credits-with-the-emerge-program,13,13,4,4,0,0,0,0,0,0,17,17
/es/license/locksmith,17,17,0,0,0,0,0,0,0,0,17,17
/es/license/movers-warehousemen-license,17,17,0,0,0,0,0,0,0,0,17,17
/es/license/ticket-reseller,17,17,0,0,0,0,0,0,0,0,17,17
/es/recent/get-funds-to-hire-and-train-dislocated-workers-with-identifiable-skills-gaps,15,15,1,1,1,1,0,0,0,0,17,17
/es/recent/no-sales-tax-holiday-this-year,15,15,0,0,1,1,0,0,0,0,17,17
/es/starter-kits/life-sciences,16,16,0,0,0,0,1,1,0,0,17,17
/es/thank-you,15,15,0,0,0,0,2,2,0,0,17,17
/event/registrarse-como-empresa-y-obtener-su-certificado-de-liquidacion-de-impuestos/,2,2,16,15,0,0,0,0,0,0,18,17
/export,17,9,11,3,0,0,11,4,1,1,40,15
/faqs/how-do-i-find-publicly-available-records-about-a-specific-business,33,14,1,1,0,0,4,1,0,0,40,16
/faqs/how-do-i-obtain-export-financing-assistance,16,16,0,0,0,0,1,1,0,0,17,17
/faqs/what-should-i-do-if-my-employee-tests-positive-for-covid-19,17,17,0,0,0,0,0,0,0,0,17,17
/feednj/https:/www.njeda.gov/feednj/,17,17,0,0,0,0,0,0,0,0,17,17
/hispanic-owner-of-paterson-company-wins-small-business-award/,0,0,17,17,0,0,0,0,0,0,17,17
/license/agricultural-crew-leader-bringing-seasonal-farm-labor-into-nj-to-work,15,15,0,0,0,0,2,2,0,0,17,17
/license/animal-dealer-broker-cattle-sheep-swine,17,17,0,0,0,0,0,0,0,0,17,17
/license/architect,17,17,0,0,0,0,0,0,0,0,17,17
/license/asbestos-training-course,17,17,0,0,0,0,0,0,0,0,17,17
/license/associate-counselor,16,16,0,0,0,0,0,0,1,1,17,17
/license/athletic-trainer,10,10,0,0,0,0,7,7,0,0,17,17
/license/bio-analytical-laboratory-director,17,17,0,0,0,0,0,0,0,0,17,17
/license/bonds,19,17,0,0,0,0,0,0,0,0,19,17
/license/bus-inspection,16,16,0,0,0,0,0,0,1,1,17,17
/license/business-school-adult,17,17,0,0,0,0,0,0,0,0,17,17
/license/cable-tv-company-public,17,17,0,0,0,0,0,0,0,0,17,17
/license/cemetery-certificate,16,16,1,1,0,0,0,0,0,0,17,17
/license/clinical-laboratory-medical,17,16,0,0,0,0,0,0,1,1,18,17
/license/court-reporter,17,17,0,0,0,0,0,0,0,0,17,17
/license/dental-x-ray-tech,17,17,0,0,0,0,0,0,0,0,17,17
/license/drugs-non-prescription,16,16,0,0,0,0,0,0,1,1,17,17
/license/elected-office,16,16,0,0,0,0,0,0,1,1,17,17
/license/environmental-laboratory,17,17,0,0,0,0,0,0,0,0,17,17
/license/fire-sprinkler-installer,22,17,0,0,0,0,0,0,0,0,22,17
/license/gas-station,17,17,0,0,0,0,0,0,0,0,17,17
/license/gasoline-jobber,17,17,0,0,0,0,0,0,0,0,17,17
/license/general-cosmetology,17,17,0,0,0,0,0,0,0,0,17,17
/license/group-home,17,17,0,0,0,0,0,0,0,0,17,17
/license/health-care-service,17,17,0,0,0,0,0,0,0,0,17,17
/license/health-officer,17,17,0,0,0,0,0,0,0,0,17,17
/license/heating-oil-motor-fuel-oil,17,17,0,0,0,0,0,0,0,0,17,17
/license/home-for-the-aged,17,17,0,0,0,0,0,0,0,0,17,17
/license/home-inspection,17,17,0,0,0,0,0,0,0,0,17,17
/license/home-tutoring,16,16,1,1,0,0,0,0,0,0,17,16
/license/horse-races,17,17,0,0,0,0,0,0,0,0,17,17
/license/learning-disability-teacher-consultant,17,17,0,0,0,0,0,0,0,0,17,17
/license/media-specialist,15,15,2,2,0,0,0,0,0,0,17,17
/license/modular-homes,17,17,0,0,0,0,0,0,0,0,17,17
/license/new-home-builder,17,17,0,0,0,0,0,0,0,0,17,17
/license/out-of-state-payroll-record-keeping,17,17,0,0,0,0,0,0,0,0,17,17
/license/register-accounting-firm,16,16,0,0,0,0,0,0,1,1,17,17
/licenses/home-contractor-expiration,8,7,1,1,0,0,11,9,0,0,20,14
/mgmt/deadlinks,16,12,2,1,0,0,3,3,1,1,22,17
/njbc/build-to-suit/,4,4,20,13,0,0,0,0,0,0,24,17
/njbs,9,9,7,6,2,2,0,0,0,0,18,17
/njbusiness/index.shtml,14,14,0,0,0,0,0,0,3,3,17,17
/njeda-announces-first-approval-under-new-historic-property-reinvestment-program/,4,3,12,8,0,0,2,1,0,0,24,17
/njeda-approves-nj-innovation-evergreen-fund-investment-to-morristown-based-tripworks-inc/,2,2,15,15,0,0,0,0,0,0,17,17
/njeda-opens-applications-for-2023-historic-property-reinvestment-program/,4,4,13,13,0,0,0,0,0,0,17,17
/njeda-opens-vendor-applications-for-zero-emission-vehicle-voucher-loan-programs/,2,2,3,2,0,0,16,9,1,1,26,17
/notice-of-nj-motion-picture-television-commission-board-meeting/,11,10,4,3,0,0,4,3,0,0,20,17
/osw_training/,8,7,11,10,0,0,0,0,0,0,19,17
/pages/workplace-labor-laws,7,7,0,0,0,0,10,10,0,0,17,17
/recent/receive-up-to-50-000-in-low-cost-financing-for-your-small-business,18,17,0,0,0,0,0,0,0,0,18,17
/small-business-services/,12,12,1,1,0,0,3,3,1,1,17,17
/starter-kits/hvac-contractor,1,1,13,13,0,0,2,1,2,2,18,17
/tasks/dental-license,11,9,10,3,0,0,4,2,2,2,28,14
/the-new-jersey-business-action-center-supports-new-jerseys-small-businesses/,1,1,16,13,0,0,1,0,0,0,21,17
/windsafetytrainingchallenge/,3,3,14,13,0,0,1,1,1,0,19,17
/Press-Room/,41,13,0,0,0,0,4,3,0,0,45,16
/actions/operating-carnival-fire-permit,8,8,6,5,0,0,1,1,4,2,19,14
/applications-open-for-njedas-construction-inflation-fund/,1,1,15,14,0,0,1,1,0,0,17,16
/arts-culture-information/,20,16,0,0,0,0,0,0,0,0,20,16
/business-employment-incentive-program-beip-forms/,2,2,18,13,0,0,1,1,1,0,21,16
/category/economist-corner/,1,1,14,12,0,0,3,3,0,0,18,16
/choose-a-business-structure,8,8,4,4,0,0,3,3,1,1,16,16
/csit-awards-450000-through-second-round-of-nj-sbir-sttr-direct-financial-assistance-program/,6,6,11,10,0,0,0,0,0,0,17,16
/drug-discovery-companies-quixgen-and-api-pharma-tech-cite-resources-and-networking-in-move-to-ccit/,1,1,17,15,0,0,0,0,0,0,18,16
/eda-support-helps-build-soho-studios-new-jersey-presence/,1,1,16,15,0,0,0,0,0,0,17,16
/es/funding/angel-investor-tax-credit-program,13,13,1,1,0,0,1,1,1,1,16,16
/es/funding/dep-water-bank,15,15,1,1,0,0,0,0,0,0,16,16
/es/funding/nj-cels,12,12,4,3,0,0,0,0,1,1,17,16
/es/license/cemetery,15,15,1,1,0,0,0,0,0,0,16,16
/es/license/driving-school-agent,16,16,0,0,0,0,0,0,0,0,16,16
/es/license/home-builder,16,16,0,0,0,0,0,0,0,0,16,16
/es/license/insurance-premium-finance,16,16,0,0,0,0,0,0,0,0,16,16
/es/license/librarian,16,16,0,0,0,0,0,0,0,0,16,16
/es/recent/boost-employee-ownership-with-njedas-esop-assistance-program,13,13,3,3,0,0,0,0,0,0,16,16
/es/recent/outdoor-dining-permissions-will-not-expire,11,11,4,3,1,1,0,0,0,0,17,16
/es/recent/wanted-service-provider-tenants-for-trenton-based-maternal-and-infant-health-innovation-center,14,14,2,2,0,0,0,0,0,0,16,16
/event/info-session-csit-maternal-and-infant-health-rd-grant-program-round-2/,2,2,15,14,0,0,0,0,0,0,17,16
/event/new-jersey-economic-development-authoritys-njeda-activation-revitalization-and-transformation-art-program-overview/,6,3,11,11,0,0,0,0,0,0,19,16
/faqs/are-my-employees-entitled-to-earned-sick-leave-or-family-leave,15,15,0,0,0,0,0,0,1,1,16,16
/faqs/what-federal-level-financial-assistance-programs-are-available-to-my-new-jersey-business,16,16,0,0,0,0,0,0,0,0,16,16
/faqs/what-incentive-programs-and-resources-are-available-through-municipalities,16,16,0,0,0,0,0,0,0,0,16,16
/faqs/what-resources-are-available-to-help-my-manufacturing-company,16,16,0,0,0,0,0,0,0,0,16,16
/jersey-shore-and-south-jersey-tech-meetups-create-opportunities-for-entrepreneurs/,1,1,15,15,0,0,0,0,0,0,16,16
/license/appraiser-license,15,15,0,0,0,0,1,1,0,0,16,16
/license/asbestos-safety-control-monitoring-company-third-party-agency-for-the-state,15,15,0,0,0,0,1,1,0,0,16,16
/license/asbestos-worker-technician-or-supervisor-individuals,16,16,0,0,0,0,0,0,0,0,16,16
/license/career-consultant-agency-reg,15,15,1,1,0,0,0,0,0,0,16,16
/license/chest-radiologic-technician,16,16,0,0,0,0,0,0,0,0,16,16
/license/commercial-pest-applicator-license,15,15,1,1,0,0,0,0,0,0,16,16
/license/cosmetics-manufacture-wholesale,15,15,0,0,0,0,4,1,0,0,19,16
/license/driving-school-agent,16,16,0,0,0,0,0,0,0,0,16,16
/license/driving-school-instructor,16,16,0,0,0,0,0,0,0,0,16,16
/license/engineer-refrigeration-plant,16,16,0,0,0,0,0,0,0,0,16,16
/license/export-service,16,16,0,0,0,0,0,0,0,0,16,16
/license/financial-planner,16,16,0,0,0,0,0,0,0,0,16,16
/license/fire-protection-inspector-ucc,16,16,0,0,0,0,0,0,0,0,16,16
/license/food-co-op,16,16,0,0,0,0,0,0,0,0,16,16
/license/funeral-registration,15,15,1,1,0,0,0,0,0,0,16,16
/license/guns,16,16,0,0,0,0,0,0,0,0,16,16
/license/hearing-aid-dispenser,16,16,0,0,0,0,0,0,0,0,16,16
/license/helicopter-ambulance,16,16,0,0,0,0,0,0,0,0,16,16
/license/hvac,16,16,0,0,0,0,0,0,1,0,17,16
/license/hvac-license,16,16,0,0,0,0,0,0,0,0,16,16
/license/inspector-building-ucc,16,16,0,0,0,0,0,0,0,0,16,16
/license/insurance-company,16,16,0,0,0,0,0,0,0,0,16,16
/license/lead-abatement-workers-supervisors-inspectors,16,16,0,0,0,0,0,0,0,0,16,16
/license/loan-company,16,16,0,0,0,0,0,0,0,0,16,16
/license/money-transmitter,16,16,0,0,0,0,0,0,0,0,16,16
/license/natural-gas-pipeline-company-public,16,16,0,0,0,0,0,0,0,0,16,16
/license/non-profit-corporate,16,16,0,0,0,0,0,0,0,0,16,16
/license/occupational-therapist,16,16,0,0,0,0,0,0,0,0,16,16
/license/occupational-therapist-assistant,16,16,0,0,0,0,0,0,0,0,16,16
/license/painting-spray,16,16,0,0,0,0,0,0,0,0,16,16
/license/physician-do-or-md,15,14,1,1,0,0,1,1,0,0,17,16
/license/planned-unit-development,16,16,0,0,0,0,0,0,0,0,16,16
/license/plant-exporter-export-to-foreign-countries,16,16,0,0,0,0,0,0,0,0,16,16
/license/professional-librarian-school,16,16,0,0,0,0,0,0,0,0,16,16
/license/radio-station,16,16,0,0,0,0,0,0,0,0,16,16
/license/radon-measurement-specialist-technician,16,16,0,0,0,0,0,0,0,0,16,16
/license/social-worker-certified-clinical,16,16,0,0,0,0,0,0,0,0,16,16
/license/solid-waste,16,16,0,0,0,0,0,0,0,0,16,16
/license/teacher-of-practical-nursing,16,16,0,0,0,0,0,0,0,0,16,16
/license/thoroughbred-race-horse-owner-occupations,16,16,0,0,0,0,0,0,0,0,16,16
/new-jersey-household-debt-and-the-impact-of-forbearance/,4,4,15,12,0,0,0,0,0,0,19,16
/nj-zip-technical-assistance-and-financing-business-form/,3,3,10,9,0,0,9,4,0,0,22,16
/njbusiness/,13,13,0,0,0,0,0,0,3,3,16,16
/njeda-ampliara-programa-de-comprobantes-para-vehiculos-electricos-en-todo-el-estado/,2,2,17,14,0,0,0,0,0,0,19,16
/njeda-provides-update-on-child-care-facilities-improvement-program/,5,5,10,9,0,0,1,1,0,0,17,16
/njeda-welcomes-woman-led-en-masse-coworking-space-to-nj-ignite/,2,2,13,13,0,0,2,1,0,0,17,16
/press-room/page/9/,8,7,9,9,0,0,0,0,0,0,17,15
/public_information/proposed-new-rules-amendments/,5,5,18,11,0,0,0,0,0,0,23,16
/recent/receive-up-to-200-000-for-child-care-facility-improvements,16,16,0,0,0,0,0,0,0,0,16,16
/starter-kits/home-baker,4,4,8,8,0,0,4,3,1,1,17,16
/starter-kits/telemarketing,6,5,11,11,0,0,0,0,0,0,17,16
/stronger-nj-business-loan-program/,0,0,14,14,0,0,3,2,0,0,17,16
/sungen-pharma-graduates-from-ccit/,1,1,15,15,0,0,0,0,0,0,16,16
/tax,14,14,1,1,0,0,1,1,0,0,16,16
/wind-institute-fellowship-program-for-private-research-universities/,6,3,13,12,0,0,1,1,0,0,20,15
/Press-Room/News-Articles/Press-Releases/NJEDA-Announces-New-Initiatives-to-Support-Busines,6,5,0,0,0,0,10,9,0,0,17,15
/actions/temporary-kiosk-fire-permit,7,7,3,3,3,3,0,0,2,2,15,15
/actions/tenant-eviction,8,7,7,5,3,1,2,2,0,0,20,15
/adlai-nortye-chooses-njedas-bioscience-center-for-us-headquarters-experiences-exponential-growth/,1,1,15,13,0,0,1,1,0,0,17,15
/ammon-labs-expands-in-union-county-with-support-from-eda-and-provident-bank/,3,3,12,12,0,0,0,0,0,0,15,15
/applications-open-for-njedas-brownfields-redevelopment-incentive-program/,1,1,13,11,0,0,3,3,0,0,17,15
/contact,10,10,1,1,1,1,3,3,0,0,15,15
/es/archived/search-results,1,1,13,11,1,1,0,0,2,2,17,15
/es/funding/SSB-Stimulus,11,11,2,2,0,0,1,1,1,1,15,15
/es/funding/dep-clean-construction,12,12,3,2,0,0,1,1,0,0,16,15
/es/funding/nj-industry-partnerships,13,13,1,1,0,0,0,0,0,0,15,15
/es/license/certified-residential-appraiser,15,15,0,0,0,0,0,0,0,0,15,15
/es/license/environmental-cleanup,15,15,0,0,0,0,0,0,0,0,15,15
/es/license/health-care-reg,14,14,2,1,0,0,0,0,0,0,16,15
/es/license/master-hearth-specialist,15,15,0,0,0,0,0,0,0,0,15,15
/es/license/new-home-builder,12,12,1,1,0,0,0,0,2,2,15,14
/es/license/temporary-help-services,14,14,0,0,0,0,0,0,1,1,15,15
/es/recent/food-service-businesses-skip-the-straw-poster-available-for-display-to-customers,15,15,0,0,0,0,0,0,0,0,15,15
/es/starter-kits/retail,10,10,4,4,0,0,1,1,0,0,15,15
/event/2022-governors-conference-on-housing-and-economic-development/,10,9,5,5,0,0,1,1,0,0,16,15
/event/meet-the-prime-contractors-of-the-nj-wind-port-project/,4,4,15,9,0,0,2,2,0,0,21,15
/event/njeda-innovation-evergreen-fund-investment-program/,3,2,14,11,0,0,1,1,0,0,19,15
/faqs/how-do-i-export-goods-and-services-out-of-new-jersey,15,15,0,0,0,0,0,0,0,0,15,15
/faqs/how-do-i-successfully-get-a-loan,15,15,0,0,0,0,0,0,0,0,15,15
/faqs/how-do-i-take-advantage-of-the-opportunity-zones-program,15,15,0,0,0,0,0,0,0,0,15,15
